Year,City,Month,Employment,Unemployment,Unemployment Rate,Labor Force,Rent,House Price,Income
2001.0,San Angelo,6.5,50247.333333333336,2008.5833333333333,3.8499999999999996,52255.916666666664,,,26628.0
2001.0,San Antonio,6.5,794867.5833333334,37570.583333333336,4.5,832438.1666666666,,,27614.0
2001.0,Sherman,6.5,53003.083333333336,2948.5833333333335,5.266666666666667,55951.666666666664,,,23986.0
2001.0,Texarkana,6.5,61711.583333333336,3140.4166666666665,4.841666666666667,64852.0,,,23673.0
2001.0,Tyler,6.5,83091.91666666667,4256.416666666667,4.858333333333333,87348.33333333333,,,28149.0
2001.0,Victoria,6.5,44529.083333333336,1968.0,4.241666666666666,46497.083333333336,,,27956.0
2001.0,Waco,6.5,105842.91666666667,5305.833333333333,4.758333333333334,111148.75,,,23306.0
2001.0,Wichita Falls,6.5,70009.0,3148.1666666666665,4.308333333333333,73157.16666666667,,,26510.0
2002.0,Abilene,6.5,73769.75,3944.5833333333335,5.066666666666668,77714.33333333333,,,24591.0
2002.0,Amarillo,6.5,116908.33333333333,5601.416666666667,4.583333333333335,122509.75,,,26409.0
2002.0,Austin,6.5,713542.8333333334,44534.083333333336,5.874999999999999,758076.9166666666,,,33259.0
2002.0,Beaumont,6.5,168907.25,14788.083333333334,8.058333333333335,183695.33333333334,,,24624.0
2002.0,Brownsville,6.5,125886.08333333333,12430.333333333334,8.975,138316.41666666666,,,17457.0
2002.0,College Station,6.5,93594.83333333333,4432.166666666667,4.541666666666667,98027.0,,,21580.0
2002.0,Corpus Christi,6.5,178560.5,11903.25,6.241666666666666,190463.75,,,25772.0
2002.0,Dallas,6.5,2757699.0,190910.08333333334,6.483333333333333,2948609.0833333335,,,34385.0
2002.0,El Paso,6.5,261394.0,23247.583333333332,8.166666666666666,284641.5833333333,,,20274.0
2002.0,Houston,6.5,2347121.0,150658.5,6.041666666666668,2497779.5,,,33035.0
2002.0,Killeen,6.5,132426.66666666666,8423.25,5.966666666666666,140849.91666666666,,,26128.0
2002.0,Laredo,6.5,72384.66666666667,5668.583333333333,7.241666666666667,78053.25,,,19349.0
2002.0,Longview,6.5,88931.25,6477.833333333333,6.8,95409.08333333333,,,25880.0
2002.0,Lubbock,6.5,132850.66666666666,6127.083333333333,4.408333333333333,138977.75,,,24989.0
2002.0,McAllen,6.5,207079.5,24152.666666666668,10.433333333333334,231232.16666666666,,,15499.0
2002.0,Midland,6.5,60381.75,3057.1666666666665,4.8166666666666655,63438.916666666664,,,48358.0
2002.0,Odessa,6.5,55650.166666666664,3907.0,6.566666666666666,59557.166666666664,,,23020.0
2002.0,San Angelo,6.5,50602.583333333336,2534.4166666666665,4.7749999999999995,53137.0,,,27141.0
2002.0,San Antonio,6.5,806921.8333333334,48964.583333333336,5.716666666666666,855886.4166666666,,,27917.0
2002.0,Sherman,6.5,52757.166666666664,3752.0833333333335,6.641666666666668,56509.25,,,24272.0
2002.0,Texarkana,6.5,62651.0,3683.75,5.541666666666667,66334.75,,,24178.0
2002.0,Tyler,6.5,84893.16666666667,5038.5,5.591666666666668,89931.66666666667,,,28533.0
2002.0,Victoria,6.5,44140.916666666664,2593.0833333333335,5.550000000000001,46734.0,,,28099.0
2002.0,Waco,6.5,107142.0,6474.833333333333,5.691666666666667,113616.83333333333,,,23951.0
2002.0,Wichita Falls,6.5,70096.83333333333,4204.166666666667,5.658333333333334,74301.0,,,27436.0
2003.0,Abilene,6.5,75352.16666666667,4223.416666666667,5.316666666666666,79575.58333333333,,,26051.0
2003.0,Amarillo,6.5,120541.33333333333,6103.833333333333,4.816666666666666,126645.16666666667,,,27404.0
2003.0,Austin,6.5,718778.5833333334,45667.583333333336,5.983333333333333,764446.1666666666,,,33254.0
2003.0,Beaumont,6.5,169936.58333333334,16274.833333333334,8.758333333333335,186211.41666666666,,,25408.0
2003.0,Brownsville,6.5,128590.75,13529.416666666666,9.516666666666667,142120.16666666666,,,17955.0
2003.0,College Station,6.5,95699.41666666667,5010.75,4.9750000000000005,100710.16666666667,,,22829.0
2003.0,Corpus Christi,6.5,182700.83333333334,12948.083333333334,6.608333333333333,195648.91666666666,,,27059.0
2003.0,Dallas,6.5,2758681.25,194966.0,6.6000000000000005,2953647.25,,,34335.0
2003.0,El Paso,6.5,264566.5,25346.25,8.741666666666669,289912.75,,,20825.0
2003.0,Houston,6.5,2365816.0833333335,170243.08333333334,6.716666666666666,2536059.1666666665,,,33711.0
2003.0,Killeen,6.5,133991.5,9091.833333333334,6.341666666666666,143083.33333333334,,,27797.0
2003.0,Laredo,6.5,75346.91666666667,5946.083333333333,7.325,81293.0,,,19776.0
2003.0,Longview,6.5,90792.83333333333,6683.583333333333,6.8500000000000005,97476.41666666667,,,26759.0
2003.0,Lubbock,6.5,134699.58333333334,6900.75,4.866666666666666,141600.33333333334,,,25934.0
2003.0,McAllen,6.5,220059.16666666666,25389.583333333332,10.341666666666667,245448.75,,,16156.0
2003.0,Midland,6.5,62043.333333333336,3202.75,4.908333333333333,65246.083333333336,,,52179.0
2003.0,Odessa,6.5,56598.583333333336,4010.5,6.625,60609.083333333336,,,23355.0
2003.0,San Angelo,6.5,51019.083333333336,2732.25,5.083333333333333,53751.333333333336,,,28314.0
2003.0,San Antonio,6.5,816546.3333333334,53019.666666666664,6.1000000000000005,869566.0,,,28981.0
2003.0,Sherman,6.5,53032.5,4026.0833333333335,7.050000000000001,57058.583333333336,,,25161.0
2003.0,Texarkana,6.5,62542.25,3979.8333333333335,5.966666666666668,66522.08333333333,,,24660.0
2003.0,Tyler,6.5,86835.33333333333,5467.0,5.925,92302.33333333333,,,29464.0
2003.0,Victoria,6.5,44132.5,2690.75,5.75,46823.25,,,28489.0
2003.0,Waco,6.5,109092.66666666667,7076.166666666667,6.091666666666668,116168.83333333333,,,25253.0
2003.0,Wichita Falls,6.5,70483.66666666667,4289.166666666667,5.75,74772.83333333333,,,28530.0
2004.0,Abilene,6.5,75873.25,3703.9166666666665,4.658333333333333,79577.16666666667,,,26909.0
2004.0,Amarillo,6.5,122836.41666666667,5425.916666666667,4.233333333333333,128262.33333333333,,,27756.0
2004.0,Austin,6.5,737764.1666666666,39142.0,5.049999999999999,776906.1666666666,,,33347.0
2004.0,Beaumont,6.5,167982.91666666666,14955.916666666666,8.166666666666668,182938.83333333334,,,25691.0
2004.0,Brownsville,6.5,129380.5,12212.833333333334,8.616666666666667,141593.33333333334,,,18086.0
2004.0,College Station,6.5,97309.66666666667,4529.75,4.45,101839.41666666667,,,23389.0
2004.0,Corpus Christi,6.5,184266.5,12481.75,6.333333333333332,196748.25,,,27909.0
2004.0,Dallas,6.5,2806157.25,171133.41666666666,5.741666666666667,2977290.6666666665,,,34618.0
2004.0,El Paso,6.5,268170.5,21827.583333333332,7.541666666666665,289998.0833333333,,,21586.0
2004.0,Houston,6.5,2396367.1666666665,156306.5,6.125,2552673.6666666665,,,35518.0
2004.0,Killeen,6.5,138262.0,7819.916666666667,5.341666666666668,146081.91666666666,,,28607.0
2004.0,Laredo,6.5,77583.08333333333,5517.75,6.633333333333333,83100.83333333333,,,19670.0
2004.0,Longview,6.5,95011.75,5770.166666666667,5.733333333333333,100781.91666666667,,,26856.0
2004.0,Lubbock,6.5,136199.16666666666,6423.166666666667,4.508333333333333,142622.33333333334,,,26499.0
2004.0,McAllen,6.5,231350.0,22831.416666666668,8.983333333333333,254181.41666666666,,,16956.0
2004.0,Midland,6.5,63351.083333333336,2865.0833333333335,4.316666666666667,66216.16666666667,,,53051.0
2004.0,Odessa,6.5,57810.916666666664,3489.0,5.7,61299.916666666664,,,23634.0
2004.0,San Angelo,6.5,50577.333333333336,2480.1666666666665,4.675,53057.5,,,28644.0
2004.0,San Antonio,6.5,830368.5833333334,48828.5,5.55,879197.0833333334,,,29683.0
2004.0,Sherman,6.5,53408.916666666664,3460.0833333333335,6.091666666666666,56869.0,,,25944.0
2004.0,Texarkana,6.5,63544.75,3748.1666666666665,5.575,67292.91666666667,,,26063.0
2004.0,Tyler,6.5,89377.5,4978.5,5.2666666666666675,94356.0,,,30753.0
2004.0,Victoria,6.5,44213.5,2429.75,5.216666666666668,46643.25,,,29397.0
2004.0,Waco,6.5,111182.75,6285.166666666667,5.358333333333334,117467.91666666667,,,25670.0
2004.0,Wichita Falls,6.5,70694.08333333333,3662.0833333333335,4.9,74356.16666666667,,,28531.0
2005.0,Abilene,6.5,76723.5,3376.5,4.216666666666667,80100.0,,,28243.0
2005.0,Amarillo,6.5,122626.08333333333,5060.583333333333,3.974999999999999,127686.66666666667,,,29881.0
2005.0,Austin,6.5,761955.5,36300.5,4.541666666666666,798256.0,,,35769.0
2005.0,Beaumont,6.5,169250.33333333334,14131.583333333334,7.708333333333333,183381.91666666666,,,27282.0
2005.0,Brownsville,6.5,129595.41666666667,10678.5,7.6000000000000005,140273.91666666666,,,18725.0
2005.0,College Station,6.5,98450.75,4375.25,4.258333333333333,102826.0,,,24372.0
2005.0,Corpus Christi,6.5,185982.66666666666,11085.5,5.616666666666666,197068.16666666666,,,29489.0
2005.0,Dallas,6.5,2867115.6666666665,157518.41666666666,5.216666666666668,3024634.0833333335,,,37363.0
2005.0,El Paso,6.5,270814.8333333333,20516.666666666668,7.041666666666667,291331.5,,,22673.0
2005.0,Houston,6.5,2447765.75,144998.5,5.599999999999999,2592764.25,,,38496.0
2005.0,Killeen,6.5,141652.91666666666,7708.25,5.158333333333334,149361.16666666666,,,30531.0
2005.0,Laredo,6.5,80465.66666666667,5128.0,6.008333333333333,85593.66666666667,,,21347.0
2005.0,Longview,6.5,96919.66666666667,5079.666666666667,4.991666666666665,101999.33333333333,,,29180.0
2005.0,Lubbock,6.5,137044.75,5911.0,4.141666666666667,142955.75,,,28050.0
2005.0,McAllen,6.5,240044.33333333334,20612.166666666668,7.925000000000001,260656.5,,,17917.0
2005.0,Midland,6.5,65863.0,2540.9166666666665,3.725,68403.91666666667,,,60028.0
2005.0,Odessa,6.5,59457.5,2824.6666666666665,4.541666666666667,62282.166666666664,,,25867.0
2005.0,San Angelo,6.5,50527.25,2271.75,4.3083333333333345,52799.0,,,30672.0
2005.0,San Antonio,6.5,849776.4166666666,44817.75,5.016666666666666,894594.1666666666,,,31329.0
2005.0,Sherman,6.5,53389.25,3033.6666666666665,5.375,56422.916666666664,,,27231.0
2005.0,Texarkana,6.5,64871.833333333336,3532.5833333333335,5.158333333333334,68404.41666666667,,,27020.0
2005.0,Tyler,6.5,90576.16666666667,4796.583333333333,5.033333333333333,95372.75,,,33944.0
2005.0,Victoria,6.5,45148.833333333336,2148.1666666666665,4.55,47297.0,,,31716.0
2005.0,Waco,6.5,113181.41666666667,6071.416666666667,5.091666666666667,119252.83333333333,,,26971.0
2005.0,Wichita Falls,6.5,70899.75,3374.0833333333335,4.541666666666665,74273.83333333333,,,30250.0
2006.0,Abilene,6.5,78166.41666666667,3242.5833333333335,3.9916666666666667,81409.0,,,29840.0
2006.0,Amarillo,6.5,125240.5,4809.583333333333,3.6999999999999997,130050.08333333333,,,31326.0
2006.0,Austin,6.5,789307.1666666666,33978.166666666664,4.141666666666667,823285.3333333334,,,38086.0
2006.0,Beaumont,6.5,173063.75,10857.416666666666,5.916666666666667,183921.16666666666,,,29732.0
2006.0,Brownsville,6.5,133529.25,9379.75,6.566666666666666,142909.0,,,19635.0
2006.0,College Station,6.5,98469.08333333333,4194.666666666667,4.091666666666666,102663.75,,,25745.0
2006.0,Corpus Christi,6.5,187962.25,9735.416666666666,4.933333333333334,197697.66666666666,,,31327.0
2006.0,Dallas,6.5,2936612.0833333335,146871.16666666666,4.766666666666667,3083483.25,,,39881.0
2006.0,El Paso,6.5,272924.9166666667,19511.916666666668,6.658333333333334,292436.8333333333,,,23503.0
2006.0,Houston,6.5,2527274.8333333335,132250.0,4.9750000000000005,2659524.8333333335,,,41575.0
2006.0,Killeen,6.5,142783.58333333334,7735.75,5.1499999999999995,150519.33333333334,,,32648.0
2006.0,Laredo,6.5,83168.83333333333,4725.833333333333,5.375,87894.66666666667,,,22540.0
2006.0,Longview,6.5,98434.33333333333,4694.75,4.541666666666667,103129.08333333333,,,31914.0
2006.0,Lubbock,6.5,137373.58333333334,5717.0,4.0,143090.58333333334,,,29077.0
2006.0,McAllen,6.5,246171.83333333334,19432.666666666668,7.324999999999999,265604.5,,,18670.0
2006.0,Midland,6.5,69348.41666666667,2411.8333333333335,3.366666666666667,71760.25,,,63297.0
2006.0,Odessa,6.5,62703.916666666664,2509.1666666666665,3.8499999999999996,65213.083333333336,,,29461.0
2006.0,San Angelo,6.5,50927.916666666664,2187.9166666666665,4.125,53115.833333333336,,,31915.0
2006.0,San Antonio,6.5,873746.0833333334,41944.416666666664,4.591666666666667,915690.5,,,33218.0
2006.0,Sherman,6.5,53460.25,2725.1666666666665,4.866666666666666,56185.416666666664,,,28995.0
2006.0,Texarkana,6.5,65357.75,3476.0833333333335,5.050000000000001,68833.83333333333,,,27986.0
2006.0,Tyler,6.5,91784.5,4385.833333333333,4.558333333333333,96170.33333333333,,,36130.0
2006.0,Victoria,6.5,45824.166666666664,1936.0,4.058333333333333,47760.166666666664,,,34564.0
2006.0,Waco,6.5,112940.5,5747.75,4.858333333333333,118688.25,,,27966.0
2006.0,Wichita Falls,6.5,71407.41666666667,3150.1666666666665,4.2250000000000005,74557.58333333333,,,33466.0
2007.0,Abilene,6.5,77188.5,2825.5,3.525,80014.0,,,31645.0
2007.0,Amarillo,6.5,124749.0,4265.083333333333,3.316666666666666,129014.08333333333,,,33265.0
2007.0,Austin,6.5,813512.6666666666,30746.583333333332,3.6500000000000004,844259.25,,,39374.0
2007.0,Beaumont,6.5,174473.25,9703.083333333334,5.266666666666666,184176.33333333334,,,31200.0
2007.0,Brownsville,6.5,134438.58333333334,8368.333333333334,5.858333333333332,142806.91666666666,,,20629.0
2007.0,College Station,6.5,99009.08333333333,3790.8333333333335,3.700000000000001,102799.91666666667,,,26936.0
2007.0,Corpus Christi,6.5,189279.16666666666,8522.166666666666,4.308333333333333,197801.33333333334,,,32493.0
2007.0,Dallas,6.5,2975332.3333333335,131796.75,4.258333333333333,3107129.0833333335,,,41370.0
2007.0,El Paso,6.5,275781.5833333333,16922.583333333332,5.791666666666667,292704.1666666667,,,24796.0
2007.0,Houston,6.5,2589644.5833333335,113610.33333333333,4.2,2703254.9166666665,,,43675.0
2007.0,Killeen,6.5,144970.83333333334,6990.416666666667,4.6000000000000005,151961.25,,,34431.0
2007.0,Laredo,6.5,85148.16666666667,4158.25,4.658333333333334,89306.41666666667,,,23162.0
2007.0,Longview,6.5,100900.16666666667,4053.6666666666665,3.8666666666666667,104953.83333333333,,,34200.0
2007.0,Lubbock,6.5,136533.75,5076.333333333333,3.5750000000000006,141610.08333333334,,,30655.0
2007.0,McAllen,6.5,254136.5,17607.25,6.466666666666666,271743.75,,,19477.0
2007.0,Midland,6.5,71339.91666666667,2092.1666666666665,2.85,73432.08333333333,,,61714.0
2007.0,Odessa,6.5,64390.666666666664,2219.3333333333335,3.3249999999999997,66610.0,,,32273.0
2007.0,San Angelo,6.5,50722.083333333336,1912.3333333333333,3.6333333333333333,52634.416666666664,,,33467.0
2007.0,San Antonio,6.5,885499.0,37114.416666666664,4.016666666666667,922613.4166666666,,,34545.0
2007.0,Sherman,6.5,52725.75,2516.25,4.558333333333333,55242.0,,,30901.0
2007.0,Texarkana,6.5,66070.0,3162.5833333333335,4.566666666666666,69232.58333333333,,,29826.0
2007.0,Tyler,6.5,92731.25,4015.5,4.141666666666667,96746.75,,,36694.0
2007.0,Victoria,6.5,46225.75,1648.6666666666667,3.4416666666666664,47874.416666666664,,,35417.0
2007.0,Waco,6.5,112111.83333333333,4971.0,4.241666666666666,117082.83333333333,,,29145.0
2007.0,Wichita Falls,6.5,70114.33333333333,2947.0833333333335,4.016666666666667,73061.41666666667,,,34555.0
2008.0,Abilene,6.5,78881.33333333333,3106.8333333333335,3.7916666666666665,81988.16666666667,,,35006.0
2008.0,Amarillo,6.5,125013.0,4556.5,3.516666666666666,129569.5,,,36396.0
2008.0,Austin,6.5,827324.5,37343.333333333336,4.325,864667.8333333334,,,41609.0
2008.0,Beaumont,6.5,174930.25,11874.166666666666,6.358333333333334,186804.41666666666,,,33679.0
2008.0,Brownsville,6.5,136199.5,9637.333333333334,6.591666666666668,145836.83333333334,,,21766.0
2008.0,College Station,6.5,102356.41666666667,4232.583333333333,3.983333333333333,106589.0,,,29304.0
2008.0,Corpus Christi,6.5,194334.66666666666,9365.416666666666,4.583333333333333,203700.08333333334,,,35867.0
2008.0,Dallas,6.5,2992587.9166666665,154024.58333333334,4.883333333333334,3146612.5,,,43649.0
2008.0,El Paso,6.5,281007.9166666667,18247.916666666668,6.1000000000000005,299255.8333333333,,,25833.0
2008.0,Houston,6.5,2638502.4166666665,130527.25,4.708333333333333,2769029.6666666665,,,47752.0
2008.0,Killeen,6.5,148297.08333333334,7813.916666666667,5.0,156111.0,,,36835.0
2008.0,Laredo,6.5,87449.16666666667,4917.166666666667,5.316666666666667,92366.33333333333,,,25861.0
2008.0,Longview,6.5,103414.25,4394.25,4.066666666666666,107808.5,,,39586.0
2008.0,Lubbock,6.5,138273.66666666666,5370.75,3.7416666666666667,143644.41666666666,,,32506.0
2008.0,McAllen,6.5,262005.33333333334,20119.666666666668,7.133333333333334,282125.0,,,20616.0
2008.0,Midland,6.5,75197.66666666667,2224.3333333333335,2.8666666666666667,77422.0,,,87266.0
2008.0,Odessa,6.5,68207.91666666667,2396.6666666666665,3.391666666666666,70604.58333333333,,,36562.0
2008.0,San Angelo,6.5,50405.583333333336,2146.25,4.075,52551.833333333336,,,38184.0
2008.0,San Antonio,6.5,900849.6666666666,43272.916666666664,4.583333333333333,944122.5833333334,,,36472.0
2008.0,Sherman,6.5,52677.25,2845.0,5.125000000000001,55522.25,,,33007.0
2008.0,Texarkana,6.5,67223.58333333333,3235.3333333333335,4.591666666666667,70458.91666666667,,,31217.0
2008.0,Tyler,6.5,93857.41666666667,4671.583333333333,4.725,98529.0,,,43001.0
2008.0,Victoria,6.5,46824.333333333336,1837.9166666666667,3.7750000000000004,48662.25,,,38142.0
2008.0,Waco,6.5,112089.75,5355.083333333333,4.558333333333333,117444.83333333333,,,30284.0
2008.0,Wichita Falls,6.5,68876.83333333333,3380.6666666666665,4.675,72257.5,,,40212.0
2009.0,Abilene,6.5,77873.58333333333,4806.333333333333,5.808333333333333,82679.91666666667,,,32984.0
2009.0,Amarillo,6.5,125099.0,6937.916666666667,5.258333333333334,132036.91666666666,,,34737.0
2009.0,Austin,6.5,825282.75,61164.083333333336,6.900000000000001,886446.8333333334,,,39015.0
2009.0,Beaumont,6.5,171848.58333333334,18070.0,9.508333333333335,189918.58333333334,,,33130.0
2009.0,Brownsville,6.5,136708.91666666666,14724.5,9.725,151433.41666666666,,,22173.0
2009.0,College Station,6.5,105587.66666666667,6411.25,5.708333333333333,111998.91666666667,,,28717.0
2009.0,Corpus Christi,6.5,193232.66666666666,14594.416666666666,7.008333333333334,207827.08333333334,,,33682.0
2009.0,Dallas,6.5,2938871.1666666665,248177.0,7.783333333333334,3187048.1666666665,,,39610.0
2009.0,El Paso,6.5,282003.1666666667,27291.25,8.808333333333332,309294.4166666667,,,26461.0
2009.0,Houston,6.5,2617547.1666666665,214434.0,7.5583333333333345,2831981.1666666665,,,43502.0
2009.0,Killeen,6.5,150573.91666666666,11045.5,6.816666666666667,161619.41666666666,,,37536.0
2009.0,Laredo,6.5,86121.91666666667,8063.416666666667,8.533333333333333,94185.33333333333,,,24221.0
2009.0,Longview,6.5,100941.0,7975.583333333333,7.3166666666666655,108916.58333333333,,,36254.0
2009.0,Lubbock,6.5,139417.25,8059.916666666667,5.458333333333332,147477.16666666666,,,32110.0
2009.0,McAllen,6.5,265540.5,31145.25,10.475,296685.75,,,21171.0
2009.0,Midland,6.5,72906.0,4264.833333333333,5.5249999999999995,77170.83333333333,,,59395.0
2009.0,Odessa,6.5,65665.58333333333,5788.166666666667,8.108333333333333,71453.75,,,32985.0
2009.0,San Angelo,6.5,50329.25,3377.1666666666665,6.283333333333332,53706.416666666664,,,35272.0
2009.0,San Antonio,6.5,901690.1666666666,64494.083333333336,6.683333333333334,966184.25,,,34588.0
2009.0,Sherman,6.5,52270.916666666664,4551.166666666667,7.999999999999999,56822.083333333336,,,31709.0
2009.0,Texarkana,6.5,66444.58333333333,4492.666666666667,6.324999999999999,70937.25,,,30933.0
2009.0,Tyler,6.5,92811.58333333333,7574.5,7.541666666666667,100386.08333333333,,,38296.0
2009.0,Victoria,6.5,45406.083333333336,3365.6666666666665,6.916666666666667,48771.75,,,34306.0
2009.0,Waco,6.5,112207.5,8231.583333333334,6.833333333333333,120439.08333333333,,,30144.0
2009.0,Wichita Falls,6.5,67139.16666666667,5329.5,7.349999999999999,72468.66666666667,,,35739.0
2010.0,Abilene,7.214285714285714,71121.75,5326.75,6.958333333333332,76448.5,994.0,125600.0,34093.0
2010.0,Alice,11.5,,,,,,,
2010.0,Amarillo,7.214285714285714,122283.83333333333,7352.5,5.675000000000001,129636.33333333333,1109.0,139900.0,37003.0
2010.0,Andrews,11.5,,,,,1090.0,,
2010.0,Austin,7.214285714285714,865594.0833333334,65048.25,6.991666666666667,930642.3333333334,1312.0,208002.5,40078.0
2010.0,Beaumont,7.214285714285714,162812.5,20656.75,11.258333333333333,183469.25,1133.5,135875.0,34387.0
2010.0,Big Spring,11.5,,,,,985.0,,
2010.0,Brenham,11.5,,,,,1239.0,181225.0,
2010.0,Brownsville,7.214285714285714,144172.25,18127.916666666668,11.174999999999999,162300.16666666666,938.0,179950.0,23152.0
2010.0,Brownwood,11.5,,,,,952.0,,
2010.0,College Station,7.214285714285714,107839.75,7592.916666666667,6.574999999999999,115432.66666666667,,169900.0,29734.0
2010.0,Corpus Christi,7.214285714285714,185348.58333333334,17240.916666666668,8.499999999999998,202589.5,1159.5,158300.0,35586.0
2010.0,Corsicana,11.5,,,,,1152.0,,
2010.0,Dallas,7.214285714285714,3034310.9166666665,266387.5833333333,8.075000000000001,3300698.5,1297.0,162450.0,40613.0
2010.0,Del Rio,11.5,,,,,1019.5,147200.0,
2010.0,Dumas,11.5,,,,,946.0,,
2010.0,Eagle Pass,11.5,,,,,894.5,,
2010.0,El Campo,11.5,,,,,1109.5,,
2010.0,El Paso,7.214285714285714,310943.0,31300.916666666668,9.133333333333333,342243.9166666667,1087.5,141000.0,28074.0
2010.0,Fredericksburg,11.5,,,,,,,
2010.0,Gainesville,11.5,,,,,1177.0,,
2010.0,Houston,7.214285714285714,2724919.0833333335,245356.25,8.258333333333333,2970275.3333333335,1365.0,169445.0,44498.0
2010.0,Huntsville,11.5,,,,,1195.5,139700.0,
2010.0,Jacksonville,11.5,,,,,1196.5,,
2010.0,Kerrville,11.5,,,,,1259.5,,
2010.0,Killeen,7.214285714285714,153523.16666666666,12690.083333333334,7.625000000000001,166213.25,1100.5,134950.0,37048.0
2010.0,Kingsville,11.5,,,,,1010.5,,
2010.0,Laredo,7.214285714285714,96382.91666666667,8652.666666666666,8.241666666666665,105035.58333333333,974.5,,25497.0
2010.0,Longview,7.214285714285714,94336.41666666667,8260.75,8.049999999999999,102597.16666666667,1207.5,164500.0,36678.0
2010.0,Lubbock,7.214285714285714,140064.58333333334,9388.166666666666,6.283333333333334,149452.75,1098.5,129450.0,33125.0
2010.0,Marshall,11.5,,,,,1146.5,163100.0,
2010.0,McAllen,7.214285714285714,280964.5833333333,37367.166666666664,11.733333333333334,318331.75,1006.5,,21718.0
2010.0,Midland,6.5,69222.91666666667,4311.083333333333,5.866666666666666,73534.0,,,70557.0
2010.0,Odessa,6.5,62527.333333333336,5671.166666666667,8.308333333333332,68198.5,,,35047.0
2010.0,Palestine,11.5,,,,,1079.0,123125.0,
2010.0,Pampa,11.5,,,,,956.0,,
2010.0,Pecos,11.5,,,,,965.5,,
2010.0,Plainview,11.5,,,,,909.5,,
2010.0,San Angelo,7.214285714285714,49972.166666666664,3488.75,6.524999999999999,53460.916666666664,1041.5,129450.0,36515.0
2010.0,San Antonio,7.214285714285714,943896.4166666666,73552.08333333333,7.241666666666668,1017448.5,1155.0,160400.0,35661.0
2010.0,Sherman,7.214285714285714,54618.583333333336,4865.666666666667,8.183333333333332,59484.25,1108.0,,32016.0
2010.0,Snyder,11.5,,,,,908.0,,
2010.0,Stephenville,11.5,,,,,1234.0,167450.0,
2010.0,Sulphur Springs,11.5,,,,,1273.5,124350.0,
2010.0,Sweetwater,11.5,,,,,963.0,,
2010.0,Texarkana,7.214285714285714,63743.833333333336,5241.916666666667,7.591666666666668,68985.75,1072.5,119725.0,31845.0
2010.0,Tyler,7.214285714285714,93137.33333333333,8025.25,7.933333333333334,101162.58333333333,1210.0,179750.0,41224.0
2010.0,Vernon,11.5,,,,,1006.0,,
2010.0,Victoria,6.5,42890.166666666664,3549.3333333333335,7.633333333333333,46439.5,,,36327.0
2010.0,Waco,7.214285714285714,111238.91666666667,8922.25,7.433333333333333,120161.16666666667,1146.0,133800.0,31076.0
2010.0,Wichita Falls,7.214285714285714,64099.333333333336,5333.25,7.675,69432.58333333333,959.0,106250.0,36973.0
2011.0,Abilene,6.5,71638.0,5184.083333333333,6.75,76822.08333333333,973.4166666666666,126737.5,36013.0
2011.0,Alice,6.5,,,,,,,
2011.0,Amarillo,6.5,125145.83333333333,7125.166666666667,5.391666666666666,132271.0,1121.6666666666667,141591.66666666666,38975.0
2011.0,Andrews,6.5,,,,,1104.0,,
2011.0,Austin,6.5,897547.5833333334,63342.583333333336,6.583333333333333,960890.1666666666,1359.5,197095.75,42948.0
2011.0,Beaumont,6.5,166011.75,20923.416666666668,11.183333333333332,186935.16666666666,1109.75,131824.79166666666,35827.0
2011.0,Big Spring,6.5,,,,,990.8333333333334,,
2011.0,Brenham,6.5,,,,,1247.25,198129.08333333334,
2011.0,Brownsville,6.5,146792.83333333334,19036.916666666668,11.483333333333334,165829.75,927.4166666666666,173590.75,23918.0
2011.0,Brownwood,6.5,,,,,971.25,122912.5,
2011.0,College Station,6.5,107752.75,7274.916666666667,6.316666666666666,115027.66666666667,,160787.5,30840.0
2011.0,Corpus Christi,6.5,187491.91666666666,16844.583333333332,8.258333333333335,204336.5,1114.5833333333333,160591.45833333334,38129.0
2011.0,Corsicana,6.5,,,,,1107.0,141475.0,
2011.0,Dallas,6.5,3118899.0,255294.33333333334,7.566666666666667,3374193.3333333335,1308.3333333333333,163507.5,44378.0
2011.0,Del Rio,6.5,,,,,1000.9166666666666,144833.33333333334,
2011.0,Dumas,6.5,,,,,965.8333333333334,,
2011.0,Eagle Pass,6.5,,,,,903.8333333333334,,
2011.0,El Campo,6.5,,,,,1096.3333333333333,,
2011.0,El Paso,6.5,315162.0,32926.333333333336,9.458333333333334,348088.3333333333,1059.5833333333333,145720.375,29329.0
2011.0,Fredericksburg,6.5,,,,,,,
2011.0,Gainesville,6.5,,,,,1178.6666666666667,,
2011.0,Houston,6.5,2803589.9166666665,237462.58333333334,7.816666666666666,3041052.5,1361.1666666666667,164537.83333333334,47498.0
2011.0,Huntsville,6.5,,,,,1191.9166666666667,136308.33333333334,
2011.0,Jacksonville,6.5,,,,,1194.1666666666667,,
2011.0,Kerrville,6.5,,,,,1256.5833333333333,228611.11111111112,
2011.0,Killeen,6.5,154876.25,13368.25,7.925,168244.5,1006.8333333333334,136203.20833333334,38699.0
2011.0,Kingsville,6.5,,,,,987.0,,
2011.0,Laredo,6.5,99857.25,8012.583333333333,7.425,107869.83333333333,992.1666666666666,,27337.0
2011.0,Longview,6.5,96430.58333333333,7552.0,7.266666666666666,103982.58333333333,1215.5833333333333,163591.58333333334,40376.0
